CO2_dosage,Electricity_Lamp,Heating_Energy,Labour,net_water,time
0.139636363924467,0,0,0,0.661424999759104,43326
0.135466666702429,0,0,0.00210985725308642,0.406124999974351,43327
0.152533333369096,0,0.0533118748480571,0.00210985725308642,0.587715789183053,43328
0.126933333297571,0,0.246513748385771,0.00210985725308642,1.28021666649679,43329
0.146133333190282,0,0.176621246660524,0.00210985725308642,0.583288235330209,43330
0.13226666645209,0,0.0385762445982625,0.00210985725308642,0.503662499935879,43331
0.140799999785423,0,0,0.00210985725308642,1.15483999991886,43332
0.126933333726724,0,0.188015624430135,0.00210985725308642,1.01215714307196,43333
0.179200000035763,0,0.0212624972386872,0.00210985725308642,1.54545112785963,43334
0.16106666670243,0,0.232096867791669,0.00210985725308642,1.1884,43335
0.117333333297571,0,1.08641343365378,0.00210985725308642,1.73,43336
0.0736000000715255,0,1.54430249613297,0.00210985725308642,1.563,43337
0.0927999997496605,0,1.84623186726147,0.00210985725308642,1.9274,43338
0.102400000393391,0,0.794512496554158,0.00210985725308642,1.4818,43339
0.0712347828326018,0,0.26991195658222,0.00210985725308642,1.8396,43340
0.0592192769016128,0,0.920183942500514,0.00210985725308642,2.26375,43341
0.110774721113014,0,0.973292784369364,0.00316478587962963,2.1387,43342
0.0869849462734756,0,1.680617415531,0.00542534722222222,2.2374,43343
0.105600000035763,0,1.65962736943497,0,2.7874,43344
0.107733333512147,0,1.53826499852338,0,2.8584,43345
0.118399999964237,0,0.787597496335957,0.00542534722222222,2.375,43346
0.138666666523616,0.7503375,0.84943124537715,0.00859013310185185,2.515,43347
0.117333333190282,0.90578125,1.18106812583572,0.0108506944444444,2.525,43348
0.116266666773955,1.08109375,1.09251186900099,0.00135633680555556,2.3428,43349
0.105599999713898,0.1753125,1.21826437308673,0.00587745949074074,3.0528,43350
0.0981333331187566,0.7503375,1.24561799557247,0.00135633680555556,3.0328,43351
0.12693333354791,0.5352875,0.935767117073659,0,3.3928,43352
0.119466666559378,0.8765625,0.826319614312573,0.0117549189814815,3.2828,43353
0.139733333333333,0.50606875,0.96267712020323,0.00135633680555556,3.2606,43354
0.101333333154519,1.26575625,0.773279247190282,0.0117549189814815,2.8806,43355
0.0890666670600573,0.50606875,1.4784611209012,0.00135633680555556,3.0462,43356
0.101333333154519,0.66268125,1.64611874630248,0.0072337962962963,3.1208,43357
0.106666666952769,0.44763125,1.14208912071594,0.000904224537037037,3.1208,43358
0.107733333333333,1.08109375,1.48879987134087,0,3.2308,43359
0.122666666738192,0.56450625,1.40465587380988,0.00180844907407407,3.5352,43360
0.121600000107288,0.4184125,1.38363412361448,0.0198929398148148,3.1052,43361
0.12586666645209,0.593725,1.20916049664496,0.00271267361111111,3.1074,43362
0.126933333476384,0.818125,0.840622498051975,0.0049732349537037,3.3374,43363
0.0842666669170062,0.8672125,1.08083399279713,0.00859013310185185,3.2174,43364
0.0543999999642372,1.2271875,2.00030887280371,0.00108506944444444,2.6274,43365
0.0352000003933906,1.285625,2.54789999106193,0,2.2862,43366
0.0725333332260449,0.8765625,2.55413961438263,0.0025318287037037,3.2428,43367
0.0554666665951411,0.818125,2.59806449372204,0.0173611111111111,3.3028,43368
0.0725333331187566,0.67203125,2.10943649090467,0.00135633680555556,3.0028,43369
0.100266666917006,0.6334625,1.71660262179963,0.00207971643518519,3.0684,43370
0.103466666630904,0.96421875,1.46501774824792,0.00913266782407408,2.5784,43371
0.101333333190282,0.73981875,2.42410837128133,0.000904224537037037,3.0184,43372
0.0981333335121473,0.89643125,2.15407236632153,0,2.9984,43373
0.0832000001430511,1.051875,2.12088224248289,0.00542534722222222,2.9584,43374
0.0703999997496604,1.41185,1.98134399728278,0.013111255787037,2.4562,43375
0.096000000178814,1.02265625,2.16700687124038,0.00452112268518519,2.8662,43376
0.109866666559378,1.3534125,1.18591724720446,0.000904224537037037,2.6062,43377
0.109866666702429,0.89643125,1.15534199801804,0.00804759837962963,2.7062,43378
0.107733333297571,0.8859125,1.14511612176944,0.00108506944444444,2.8062,43379
0.0874666664520899,1.18861875,1.26715724493804,0,2.6662,43380
0.0917333331902822,1.2365375,1.47599812249873,0.00334563078703704,3.0262,43381
0.106666666773955,0.9934375,1.23979349878096,0.0147388599537037,2.9562,43382
0.106666666487853,0.92565,1.0422273744498,0.000904224537037037,2.8818,43383
0.131199999964237,1.2178375,0.50405174767978,0.00153718171296296,2.8796,43384
0.127999999856949,1.1196625,0.477203616075525,0.0107602719907407,2.8396,43385
0.137600000178814,1.01330625,0.36021711446014,0.000904224537037037,2.8496,43386
0.120533333333333,1.061225,0.415059371294039,0,2.7396,43387
